                                                                                                     
{'loss': 0.6931, 'grad_norm': 126.0, 'learning_rate': 0.0, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -73.44515228271484, 'logps/rejected': -77.38186645507812, 'logits/chosen': 0.7641758322715759, 'logits/rejected': 0.41689828038215637, 'epoch': 0.0}
{'loss': 12.1572, 'grad_norm': 872.0, 'learning_rate': 9.057221690447124e-05, 'rewards/chosen': -36.77421569824219, 'rewards/rejected': -26.798072814941406, 'rewards/accuracies': 0.75, 'rewards/margins': -9.976143836975098, 'logps/chosen': -456.5517578125, 'logps/rejected': -348.2879638671875, 'logits/chosen': -1.2267746925354004, 'logits/rejected': -1.4236974716186523, 'epoch': 0.28}
{'loss': 1.1063, 'grad_norm': 73.5, 'learning_rate': 9.048559694462262e-05, 'rewards/chosen': -25.09379768371582, 'rewards/rejected': -28.4818115234375, 'rewards/accuracies': 0.75, 'rewards/margins': 3.3880128860473633, 'logps/chosen': -326.60369873046875, 'logps/rejected': -352.2808532714844, 'logits/chosen': -1.0776666402816772, 'logits/rejected': -1.1172140836715698, 'epoch': 0.28}
{'loss': 1.1502, 'grad_norm': 87.5, 'learning_rate': 9.039862270126102e-05, 'rewards/chosen': -19.935531616210938, 'rewards/rejected': -20.977487564086914, 'rewards/accuracies': 0.5, 'rewards/margins': 1.0419557094573975, 'logps/chosen': -269.3511047363281, 'logps/rejected': -292.0018005371094, 'logits/chosen': -1.0406197309494019, 'logits/rejected': -1.0430693626403809, 'epoch': 0.28}
{'loss': 1.3832, 'grad_norm': 130.0, 'learning_rate': 9.03112949354853e-05, 'rewards/chosen': -21.087146759033203, 'rewards/rejected': -22.488475799560547, 'rewards/accuracies': 0.5, 'rewards/margins': 1.4013302326202393, 'logps/chosen': -293.5496826171875, 'logps/rejected': -312.16864013671875, 'logits/chosen': -0.9060641527175903, 'logits/rejected': -1.0145539045333862, 'epoch': 0.28}
{'loss': 1.1382, 'grad_norm': 282.0, 'learning_rate': 9.02236144114879e-05, 'rewards/chosen': -30.232410430908203, 'rewards/rejected': -30.769594192504883, 'rewards/accuracies': 0.75, 'rewards/margins': 0.5371847152709961, 'logps/chosen': -381.617919921875, 'logps/rejected': -388.70654296875, 'logits/chosen': -1.105144739151001, 'logits/rejected': -1.0881317853927612, 'epoch': 0.28}
{'loss': 3.0145, 'grad_norm': 110.5, 'learning_rate': 9.013558189654819e-05, 'rewards/chosen': -33.84764862060547, 'rewards/rejected': -32.403690338134766, 'rewards/accuracies': 0.5, 'rewards/margins': -1.4439592361450195, 'logps/chosen': -420.9011535644531, 'logps/rejected': -401.2567138671875, 'logits/chosen': -1.1461362838745117, 'logits/rejected': -1.14946448802948, 'epoch': 0.28}
{'loss': 1.7212, 'grad_norm': 256.0, 'learning_rate': 9.00471981610258e-05, 'rewards/chosen': -36.3122673034668, 'rewards/rejected': -35.39166259765625, 'rewards/accuracies': 0.5, 'rewards/margins': -0.9206058979034424, 'logps/chosen': -445.09417724609375, 'logps/rejected': -428.609619140625, 'logits/chosen': -1.1420444250106812, 'logits/rejected': -1.222389817237854, 'epoch': 0.29}
{'loss': 1.0922, 'grad_norm': 306.0, 'learning_rate': 8.99584639783538e-05, 'rewards/chosen': -49.365943908691406, 'rewards/rejected': -60.00446701049805, 'rewards/accuracies': 0.75, 'rewards/margins': 10.638521194458008, 'logps/chosen': -593.1967163085938, 'logps/rejected': -703.1567993164062, 'logits/chosen': -1.3086183071136475, 'logits/rejected': -1.1690382957458496, 'epoch': 0.29}
{'loss': 2.474, 'grad_norm': 424.0, 'learning_rate': 8.986938012503203e-05, 'rewards/chosen': -39.19880676269531, 'rewards/rejected': -41.17222213745117, 'rewards/accuracies': 0.5, 'rewards/margins': 1.9734177589416504, 'logps/chosen': -444.20892333984375, 'logps/rejected': -478.8254699707031, 'logits/chosen': -1.7238471508026123, 'logits/rejected': -1.7518092393875122, 'epoch': 0.29}
{'loss': 3.2076, 'grad_norm': 504.0, 'learning_rate': 8.977994738062017e-05, 'rewards/chosen': -60.18214416503906, 'rewards/rejected': -63.273834228515625, 'rewards/accuracies': 0.75, 'rewards/margins': 3.091691017150879, 'logps/chosen': -684.1272583007812, 'logps/rejected': -720.6136474609375, 'logits/chosen': -2.0345070362091064, 'logits/rejected': -2.4385440349578857, 'epoch': 0.29}
{'loss': 8.1687, 'grad_norm': 568.0, 'learning_rate': 8.969016652773103e-05, 'rewards/chosen': -41.5007209777832, 'rewards/rejected': -35.382938385009766, 'rewards/accuracies': 0.25, 'rewards/margins': -6.117784023284912, 'logps/chosen': -491.9634094238281, 'logps/rejected': -426.276611328125, 'logits/chosen': -1.7137317657470703, 'logits/rejected': -2.2027339935302734, 'epoch': 0.29}
{'loss': 4.4232, 'grad_norm': 170.0, 'learning_rate': 8.96000383520237e-05, 'rewards/chosen': -22.93792724609375, 'rewards/rejected': -23.488569259643555, 'rewards/accuracies': 0.75, 'rewards/margins': 0.5506424903869629, 'logps/chosen': -295.4285888671875, 'logps/rejected': -296.6590576171875, 'logits/chosen': -1.4258644580841064, 'logits/rejected': -1.4841972589492798, 'epoch': 0.29}
{'loss': 2.6869, 'grad_norm': 164.0, 'learning_rate': 8.950956364219658e-05, 'rewards/chosen': -20.202709197998047, 'rewards/rejected': -24.667583465576172, 'rewards/accuracies': 0.5, 'rewards/margins': 4.464874744415283, 'logps/chosen': -274.0733642578125, 'logps/rejected': -313.67523193359375, 'logits/chosen': -1.1536930799484253, 'logits/rejected': -1.2945090532302856, 'epoch': 0.29}
{'loss': 0.9042, 'grad_norm': 123.5, 'learning_rate': 8.941874318998058e-05, 'rewards/chosen': -15.970699310302734, 'rewards/rejected': -17.698455810546875, 'rewards/accuracies': 0.75, 'rewards/margins': 1.7277565002441406, 'logps/chosen': -211.1542205810547, 'logps/rejected': -263.91204833984375, 'logits/chosen': -0.9821797609329224, 'logits/rejected': -1.0045039653778076, 'epoch': 0.29}
{'loss': 4.4654, 'grad_norm': 69.5, 'learning_rate': 8.932757779013214e-05, 'rewards/chosen': -27.258512496948242, 'rewards/rejected': -27.133541107177734, 'rewards/accuracies': 0.5, 'rewards/margins': -0.12497138977050781, 'logps/chosen': -343.56182861328125, 'logps/rejected': -340.4566345214844, 'logits/chosen': -0.9220209717750549, 'logits/rejected': -0.9396220445632935, 'epoch': 0.29}
{'loss': 1.2589, 'grad_norm': 276.0, 'learning_rate': 8.923606824042627e-05, 'rewards/chosen': -14.981574058532715, 'rewards/rejected': -19.08427619934082, 'rewards/accuracies': 0.5, 'rewards/margins': 4.102704048156738, 'logps/chosen': -223.62347412109375, 'logps/rejected': -303.0387268066406, 'logits/chosen': -0.7935078144073486, 'logits/rejected': -1.1000359058380127, 'epoch': 0.29}
{'loss': 0.0143, 'grad_norm': 3.484375, 'learning_rate': 8.914421534164962e-05, 'rewards/chosen': -22.78501319885254, 'rewards/rejected': -28.28302574157715, 'rewards/accuracies': 1.0, 'rewards/margins': 5.498012542724609, 'logps/chosen': -297.90203857421875, 'logps/rejected': -375.9315185546875, 'logits/chosen': -0.8782845139503479, 'logits/rejected': -0.9107905626296997, 'epoch': 0.29}
{'loss': 0.1001, 'grad_norm': 33.25, 'learning_rate': 8.905201989759341e-05, 'rewards/chosen': -19.293519973754883, 'rewards/rejected': -23.400529861450195, 'rewards/accuracies': 1.0, 'rewards/margins': 4.107010841369629, 'logps/chosen': -267.5543212890625, 'logps/rejected': -327.9874267578125, 'logits/chosen': -0.9532183408737183, 'logits/rejected': -0.9762594699859619, 'epoch': 0.29}
{'loss': 3.7961, 'grad_norm': 142.0, 'learning_rate': 8.895948271504642e-05, 'rewards/chosen': -23.1934814453125, 'rewards/rejected': -20.08160972595215, 'rewards/accuracies': 0.5, 'rewards/margins': -3.1118717193603516, 'logps/chosen': -315.0481872558594, 'logps/rejected': -283.449951171875, 'logits/chosen': -0.7953792810440063, 'logits/rejected': -0.9314166903495789, 'epoch': 0.3}
{'loss': 4.1672, 'grad_norm': 194.0, 'learning_rate': 8.886660460378797e-05, 'rewards/chosen': -22.492576599121094, 'rewards/rejected': -18.401296615600586, 'rewards/accuracies': 0.0, 'rewards/margins': -4.091279029846191, 'logps/chosen': -294.24725341796875, 'logps/rejected': -241.6562042236328, 'logits/chosen': -0.7497094869613647, 'logits/rejected': -0.970960795879364, 'epoch': 0.3}
{'loss': 2.8276, 'grad_norm': 104.0, 'learning_rate': 8.877338637658075e-05, 'rewards/chosen': -22.784469604492188, 'rewards/rejected': -24.919776916503906, 'rewards/accuracies': 0.5, 'rewards/margins': 2.135305881500244, 'logps/chosen': -304.949951171875, 'logps/rejected': -350.8505859375, 'logits/chosen': -0.445909321308136, 'logits/rejected': -0.6643166542053223, 'epoch': 0.3}
{'loss': 0.5986, 'grad_norm': 93.0, 'learning_rate': 8.867982884916376e-05, 'rewards/chosen': -26.016191482543945, 'rewards/rejected': -27.07675552368164, 'rewards/accuracies': 0.75, 'rewards/margins': 1.0605649948120117, 'logps/chosen': -344.46429443359375, 'logps/rejected': -342.0416259765625, 'logits/chosen': -0.512412965297699, 'logits/rejected': -0.544468879699707, 'epoch': 0.3}
{'loss': 0.9596, 'grad_norm': 72.0, 'learning_rate': 8.858593284024523e-05, 'rewards/chosen': -15.001947402954102, 'rewards/rejected': -15.778117179870605, 'rewards/accuracies': 0.5, 'rewards/margins': 0.776170015335083, 'logps/chosen': -202.934326171875, 'logps/rejected': -216.50625610351562, 'logits/chosen': -0.5357620716094971, 'logits/rejected': -0.6725307106971741, 'epoch': 0.3}
{'loss': 0.873, 'grad_norm': 65.0, 'learning_rate': 8.849169917149531e-05, 'rewards/chosen': -20.986248016357422, 'rewards/rejected': -24.648731231689453, 'rewards/accuracies': 0.75, 'rewards/margins': 3.662484884262085, 'logps/chosen': -278.70941162109375, 'logps/rejected': -321.65240478515625, 'logits/chosen': -0.6562539339065552, 'logits/rejected': -0.7486668229103088, 'epoch': 0.3}
{'loss': 0.9659, 'grad_norm': 155.0, 'learning_rate': 8.839712866753901e-05, 'rewards/chosen': -25.940793991088867, 'rewards/rejected': -27.390289306640625, 'rewards/accuracies': 0.5, 'rewards/margins': 1.4494938850402832, 'logps/chosen': -339.23681640625, 'logps/rejected': -357.43780517578125, 'logits/chosen': -0.5234109163284302, 'logits/rejected': -0.5690368413925171, 'epoch': 0.3}
{'loss': 1.0103, 'grad_norm': 72.0, 'learning_rate': 8.83022221559489e-05, 'rewards/chosen': -31.60098648071289, 'rewards/rejected': -31.91506576538086, 'rewards/accuracies': 0.5, 'rewards/margins': 0.31408119201660156, 'logps/chosen': -391.20245361328125, 'logps/rejected': -411.27569580078125, 'logits/chosen': -0.4829941689968109, 'logits/rejected': -0.5452080368995667, 'epoch': 0.3}
{'loss': 2.3613, 'grad_norm': 117.5, 'learning_rate': 8.820698046723796e-05, 'rewards/chosen': -38.622276306152344, 'rewards/rejected': -37.2734260559082, 'rewards/accuracies': 0.5, 'rewards/margins': -1.3488492965698242, 'logps/chosen': -450.38226318359375, 'logps/rejected': -458.94805908203125, 'logits/chosen': -0.7448541522026062, 'logits/rejected': -1.0709195137023926, 'epoch': 0.3}
{'loss': 1.6469, 'grad_norm': 163.0, 'learning_rate': 8.811140443485217e-05, 'rewards/chosen': -30.784334182739258, 'rewards/rejected': -34.27371597290039, 'rewards/accuracies': 0.25, 'rewards/margins': 3.4893832206726074, 'logps/chosen': -371.271240234375, 'logps/rejected': -420.32928466796875, 'logits/chosen': -1.0242153406143188, 'logits/rejected': -1.113994836807251, 'epoch': 0.3}
{'loss': 1.5774, 'grad_norm': 63.25, 'learning_rate': 8.801549489516341e-05, 'rewards/chosen': -27.83342933654785, 'rewards/rejected': -28.40243911743164, 'rewards/accuracies': 0.25, 'rewards/margins': 0.5690097808837891, 'logps/chosen': -332.9974670410156, 'logps/rejected': -367.85150146484375, 'logits/chosen': -1.6658457517623901, 'logits/rejected': -1.6996800899505615, 'epoch': 0.3}
{'loss': 3.6755, 'grad_norm': 286.0, 'learning_rate': 8.791925268746193e-05, 'rewards/chosen': -37.87782287597656, 'rewards/rejected': -35.27488327026367, 'rewards/accuracies': 0.5, 'rewards/margins': -2.602938175201416, 'logps/chosen': -448.22454833984375, 'logps/rejected': -442.5117492675781, 'logits/chosen': -1.864139199256897, 'logits/rejected': -2.3328890800476074, 'epoch': 0.3}
{'loss': 3.1119, 'grad_norm': 232.0, 'learning_rate': 8.782267865394917e-05, 'rewards/chosen': -34.92158889770508, 'rewards/rejected': -32.790931701660156, 'rewards/accuracies': 0.75, 'rewards/margins': -2.1306581497192383, 'logps/chosen': -418.1092224121094, 'logps/rejected': -413.4169006347656, 'logits/chosen': -1.8001731634140015, 'logits/rejected': -1.9480648040771484, 'epoch': 0.31}
{'loss': 0.2435, 'grad_norm': 64.0, 'learning_rate': 8.772577363973033e-05, 'rewards/chosen': -26.424116134643555, 'rewards/rejected': -31.091707229614258, 'rewards/accuracies': 0.75, 'rewards/margins': 4.6675896644592285, 'logps/chosen': -348.42034912109375, 'logps/rejected': -392.0585021972656, 'logits/chosen': -1.6587369441986084, 'logits/rejected': -1.7522401809692383, 'epoch': 0.31}
{'loss': 2.138, 'grad_norm': 304.0, 'learning_rate': 8.762853849280693e-05, 'rewards/chosen': -27.690120697021484, 'rewards/rejected': -26.384654998779297, 'rewards/accuracies': 0.25, 'rewards/margins': -1.3054659366607666, 'logps/chosen': -351.3091735839844, 'logps/rejected': -354.9761962890625, 'logits/chosen': -1.8723125457763672, 'logits/rejected': -2.2715086936950684, 'epoch': 0.31}
{'loss': 1.9421, 'grad_norm': 166.0, 'learning_rate': 8.753097406406949e-05, 'rewards/chosen': -24.164569854736328, 'rewards/rejected': -25.09860610961914, 'rewards/accuracies': 0.5, 'rewards/margins': 0.9340357780456543, 'logps/chosen': -308.9898681640625, 'logps/rejected': -335.32965087890625, 'logits/chosen': -2.1641712188720703, 'logits/rejected': -2.2783007621765137, 'epoch': 0.31}
{'loss': 0.2415, 'grad_norm': 96.5, 'learning_rate': 8.743308120728997e-05, 'rewards/chosen': -29.888504028320312, 'rewards/rejected': -57.880821228027344, 'rewards/accuracies': 0.75, 'rewards/margins': 27.992321014404297, 'logps/chosen': -364.7205810546875, 'logps/rejected': -673.669921875, 'logits/chosen': -2.178325653076172, 'logits/rejected': -2.6899189949035645, 'epoch': 0.31}
{'loss': 0.3915, 'grad_norm': 28.875, 'learning_rate': 8.73348607791144e-05, 'rewards/chosen': -26.77152442932129, 'rewards/rejected': -50.137672424316406, 'rewards/accuracies': 0.75, 'rewards/margins': 23.366146087646484, 'logps/chosen': -323.328857421875, 'logps/rejected': -572.072021484375, 'logits/chosen': -2.191584348678589, 'logits/rejected': -2.103956460952759, 'epoch': 0.31}
{'loss': 1.1426, 'grad_norm': 151.0, 'learning_rate': 8.723631363905531e-05, 'rewards/chosen': -28.10528564453125, 'rewards/rejected': -31.672391891479492, 'rewards/accuracies': 0.75, 'rewards/margins': 3.5671067237854004, 'logps/chosen': -336.8529052734375, 'logps/rejected': -400.7423400878906, 'logits/chosen': -2.4217166900634766, 'logits/rejected': -2.6532974243164062, 'epoch': 0.31}
{'loss': 1.4701, 'grad_norm': 140.0, 'learning_rate': 8.713744064948426e-05, 'rewards/chosen': -37.44822311401367, 'rewards/rejected': -36.485164642333984, 'rewards/accuracies': 0.25, 'rewards/margins': -0.9630575180053711, 'logps/chosen': -449.16558837890625, 'logps/rejected': -447.8370056152344, 'logits/chosen': -2.734037399291992, 'logits/rejected': -2.897817850112915, 'epoch': 0.31}
{'loss': 7.6311, 'grad_norm': 244.0, 'learning_rate': 8.703824267562425e-05, 'rewards/chosen': -43.85438919067383, 'rewards/rejected': -36.84227752685547, 'rewards/accuracies': 0.25, 'rewards/margins': -7.01210880279541, 'logps/chosen': -500.656494140625, 'logps/rejected': -432.7130126953125, 'logits/chosen': -2.070755958557129, 'logits/rejected': -2.0852999687194824, 'epoch': 0.31}
{'loss': 3.7375, 'grad_norm': 202.0, 'learning_rate': 8.69387205855422e-05, 'rewards/chosen': -45.129127502441406, 'rewards/rejected': -42.75543212890625, 'rewards/accuracies': 0.25, 'rewards/margins': -2.373699188232422, 'logps/chosen': -522.0549926757812, 'logps/rejected': -504.2985534667969, 'logits/chosen': -2.348013162612915, 'logits/rejected': -2.3739209175109863, 'epoch': 0.31}
{'loss': 1.0899, 'grad_norm': 71.0, 'learning_rate': 8.683887525014127e-05, 'rewards/chosen': -30.806251525878906, 'rewards/rejected': -33.24361801147461, 'rewards/accuracies': 0.75, 'rewards/margins': 2.437366485595703, 'logps/chosen': -370.8541564941406, 'logps/rejected': -396.2004699707031, 'logits/chosen': -0.9806631803512573, 'logits/rejected': -1.0701907873153687, 'epoch': 0.31}
{'loss': 1.0681, 'grad_norm': 214.0, 'learning_rate': 8.673870754315336e-05, 'rewards/chosen': -26.277809143066406, 'rewards/rejected': -27.96500015258789, 'rewards/accuracies': 0.25, 'rewards/margins': 1.6871881484985352, 'logps/chosen': -324.302978515625, 'logps/rejected': -342.7879638671875, 'logits/chosen': -0.4569113552570343, 'logits/rejected': -0.6282188296318054, 'epoch': 0.32}
{'loss': 3.853, 'grad_norm': 158.0, 'learning_rate': 8.663821834113135e-05, 'rewards/chosen': -26.867496490478516, 'rewards/rejected': -23.335922241210938, 'rewards/accuracies': 0.25, 'rewards/margins': -3.5315747261047363, 'logps/chosen': -333.935791015625, 'logps/rejected': -306.400146484375, 'logits/chosen': -0.6612359285354614, 'logits/rejected': -0.6400277018547058, 'epoch': 0.32}
{'loss': 0.986, 'grad_norm': 71.0, 'learning_rate': 8.65374085234415e-05, 'rewards/chosen': -34.1755485534668, 'rewards/rejected': -35.22843551635742, 'rewards/accuracies': 0.75, 'rewards/margins': 1.0528857707977295, 'logps/chosen': -396.3804626464844, 'logps/rejected': -424.86151123046875, 'logits/chosen': -0.19657796621322632, 'logits/rejected': -0.30115431547164917, 'epoch': 0.32}
{'loss': 7.1238, 'grad_norm': 138.0, 'learning_rate': 8.643627897225571e-05, 'rewards/chosen': -25.97199249267578, 'rewards/rejected': -19.27587890625, 'rewards/accuracies': 0.25, 'rewards/margins': -6.696114540100098, 'logps/chosen': -330.12506103515625, 'logps/rejected': -261.1719665527344, 'logits/chosen': -0.4732958674430847, 'logits/rejected': -0.4377519488334656, 'epoch': 0.32}
{'loss': 1.8844, 'grad_norm': 86.0, 'learning_rate': 8.633483057254381e-05, 'rewards/chosen': -23.908287048339844, 'rewards/rejected': -23.630983352661133, 'rewards/accuracies': 0.5, 'rewards/margins': -0.27730274200439453, 'logps/chosen': -317.21923828125, 'logps/rejected': -344.71514892578125, 'logits/chosen': -0.9841058254241943, 'logits/rejected': -1.3199634552001953, 'epoch': 0.32}
{'loss': 1.0308, 'grad_norm': 73.5, 'learning_rate': 8.623306421206587e-05, 'rewards/chosen': -16.82752799987793, 'rewards/rejected': -16.303970336914062, 'rewards/accuracies': 0.25, 'rewards/margins': -0.5235564708709717, 'logps/chosen': -233.36949157714844, 'logps/rejected': -230.5537567138672, 'logits/chosen': -1.5105493068695068, 'logits/rejected': -1.4299808740615845, 'epoch': 0.32}
{'loss': 1.2997, 'grad_norm': 69.5, 'learning_rate': 8.613098078136437e-05, 'rewards/chosen': -20.576496124267578, 'rewards/rejected': -20.48406410217285, 'rewards/accuracies': 0.25, 'rewards/margins': -0.09243059158325195, 'logps/chosen': -256.1152648925781, 'logps/rejected': -262.04498291015625, 'logits/chosen': -1.5426139831542969, 'logits/rejected': -1.5571609735488892, 'epoch': 0.32}
