                                                                                                                                  
{'loss': 0.6931, 'grad_norm': 126.0, 'learning_rate': 0.0, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -73.44515228271484, 'logps/rejected': -77.38186645507812, 'logits/chosen': 0.7641758322715759, 'logits/rejected': 0.41689828038215637, 'epoch': 0.0}
{'loss': 0.3462, 'grad_norm': 43.0, 'learning_rate': 9.277434148961364e-06, 'rewards/chosen': 0.9339540004730225, 'rewards/rejected': -1.533918023109436, 'rewards/accuracies': 0.75, 'rewards/margins': 2.467872142791748, 'logps/chosen': -37.56074142456055, 'logps/rejected': -73.9668960571289, 'logits/chosen': -0.4519779086112976, 'logits/rejected': -0.0654585063457489, 'epoch': 0.26}
{'loss': 0.4205, 'grad_norm': 127.0, 'learning_rate': 9.269756339725115e-06, 'rewards/chosen': 1.8929059505462646, 'rewards/rejected': 0.7305280566215515, 'rewards/accuracies': 0.75, 'rewards/margins': 1.162377953529358, 'logps/chosen': -66.51982116699219, 'logps/rejected': -77.06523132324219, 'logits/chosen': -0.29336464405059814, 'logits/rejected': -0.34677523374557495, 'epoch': 0.26}
{'loss': 0.487, 'grad_norm': 149.0, 'learning_rate': 9.262041166478215e-06, 'rewards/chosen': 1.7397621870040894, 'rewards/rejected': -2.153367280960083, 'rewards/accuracies': 0.75, 'rewards/margins': 3.893129348754883, 'logps/chosen': -31.477083206176758, 'logps/rejected': -98.62184143066406, 'logits/chosen': -0.40179187059402466, 'logits/rejected': 0.11381695419549942, 'epoch': 0.26}
{'loss': 0.6294, 'grad_norm': 190.0, 'learning_rate': 9.254288696735007e-06, 'rewards/chosen': -0.05990487337112427, 'rewards/rejected': -1.2974375486373901, 'rewards/accuracies': 0.75, 'rewards/margins': 1.237532615661621, 'logps/chosen': -101.29716491699219, 'logps/rejected': -102.65873718261719, 'logits/chosen': 0.07433114945888519, 'logits/rejected': -0.0576554536819458, 'epoch': 0.26}
{'loss': 0.2305, 'grad_norm': 84.0, 'learning_rate': 9.246498998336218e-06, 'rewards/chosen': 0.6432675719261169, 'rewards/rejected': -1.3187787532806396, 'rewards/accuracies': 1.0, 'rewards/margins': 1.9620463848114014, 'logps/chosen': -93.34872436523438, 'logps/rejected': -98.28251647949219, 'logits/chosen': -0.7906396985054016, 'logits/rejected': -0.9892815351486206, 'epoch': 0.26}
{'loss': 0.237, 'grad_norm': 96.0, 'learning_rate': 9.238672139448354e-06, 'rewards/chosen': 2.5324010848999023, 'rewards/rejected': 0.21802696585655212, 'rewards/accuracies': 0.75, 'rewards/margins': 2.3143739700317383, 'logps/chosen': -49.166900634765625, 'logps/rejected': -72.48466491699219, 'logits/chosen': -0.7846331000328064, 'logits/rejected': -0.8335764408111572, 'epoch': 0.26}
{'loss': 0.2841, 'grad_norm': 83.0, 'learning_rate': 9.23080818856311e-06, 'rewards/chosen': 0.8347329497337341, 'rewards/rejected': -0.37222960591316223, 'rewards/accuracies': 1.0, 'rewards/margins': 1.2069625854492188, 'logps/chosen': -64.02472686767578, 'logps/rejected': -91.204833984375, 'logits/chosen': -0.3621927797794342, 'logits/rejected': -0.27706649899482727, 'epoch': 0.26}
{'loss': 0.5014, 'grad_norm': 60.75, 'learning_rate': 9.222907214496764e-06, 'rewards/chosen': 1.5656464099884033, 'rewards/rejected': 0.18946170806884766, 'rewards/accuracies': 0.5, 'rewards/margins': 1.3761847019195557, 'logps/chosen': -33.09981155395508, 'logps/rejected': -64.23146057128906, 'logits/chosen': -0.6066790223121643, 'logits/rejected': -0.5950679183006287, 'epoch': 0.26}
{'loss': 0.3321, 'grad_norm': 117.0, 'learning_rate': 9.214969286389577e-06, 'rewards/chosen': 0.8579334020614624, 'rewards/rejected': -0.6999678015708923, 'rewards/accuracies': 0.75, 'rewards/margins': 1.55790114402771, 'logps/chosen': -91.28868865966797, 'logps/rejected': -107.40504455566406, 'logits/chosen': -0.5791565179824829, 'logits/rejected': -0.6101625561714172, 'epoch': 0.26}
{'loss': 0.5082, 'grad_norm': 118.5, 'learning_rate': 9.206994473705194e-06, 'rewards/chosen': 0.06618649512529373, 'rewards/rejected': -1.901740550994873, 'rewards/accuracies': 0.75, 'rewards/margins': 1.967927098274231, 'logps/chosen': -106.28591918945312, 'logps/rejected': -119.65425109863281, 'logits/chosen': -0.49556976556777954, 'logits/rejected': -0.18192866444587708, 'epoch': 0.27}
{'loss': 0.3161, 'grad_norm': 64.5, 'learning_rate': 9.19898284623003e-06, 'rewards/chosen': 1.3620370626449585, 'rewards/rejected': -0.5414265394210815, 'rewards/accuracies': 1.0, 'rewards/margins': 1.90346360206604, 'logps/chosen': -54.11565399169922, 'logps/rejected': -80.21591186523438, 'logits/chosen': -0.6891337037086487, 'logits/rejected': -0.7255073189735413, 'epoch': 0.27}
{'loss': 0.3518, 'grad_norm': 51.75, 'learning_rate': 9.190934474072658e-06, 'rewards/chosen': 1.179823398590088, 'rewards/rejected': 0.18208323419094086, 'rewards/accuracies': 1.0, 'rewards/margins': 0.9977400898933411, 'logps/chosen': -41.82386779785156, 'logps/rejected': -57.317569732666016, 'logits/chosen': -0.1484012007713318, 'logits/rejected': -0.162033349275589, 'epoch': 0.27}
{'loss': 0.766, 'grad_norm': 174.0, 'learning_rate': 9.182849427663205e-06, 'rewards/chosen': -0.912846565246582, 'rewards/rejected': -1.9490468502044678, 'rewards/accuracies': 0.5, 'rewards/margins': 1.0362004041671753, 'logps/chosen': -84.32075500488281, 'logps/rejected': -111.38915252685547, 'logits/chosen': -1.0028085708618164, 'logits/rejected': -0.9110181927680969, 'epoch': 0.27}
{'loss': 0.3436, 'grad_norm': 85.5, 'learning_rate': 9.174727777752722e-06, 'rewards/chosen': 1.9249838590621948, 'rewards/rejected': 0.3897334933280945, 'rewards/accuracies': 0.75, 'rewards/margins': 1.5352503061294556, 'logps/chosen': -34.50093078613281, 'logps/rejected': -63.43027877807617, 'logits/chosen': -0.6427884697914124, 'logits/rejected': -0.6139564514160156, 'epoch': 0.27}
{'loss': 0.337, 'grad_norm': 98.5, 'learning_rate': 9.166569595412576e-06, 'rewards/chosen': 0.6537418365478516, 'rewards/rejected': -1.595723032951355, 'rewards/accuracies': 0.75, 'rewards/margins': 2.249464988708496, 'logps/chosen': -66.77133178710938, 'logps/rejected': -96.47867584228516, 'logits/chosen': -0.8240828514099121, 'logits/rejected': -0.6118605136871338, 'epoch': 0.27}
{'loss': 0.7928, 'grad_norm': 85.0, 'learning_rate': 9.158374952033819e-06, 'rewards/chosen': 0.05582599341869354, 'rewards/rejected': -0.15500202775001526, 'rewards/accuracies': 0.5, 'rewards/margins': 0.21082803606987, 'logps/chosen': -59.68324661254883, 'logps/rejected': -61.56670379638672, 'logits/chosen': -0.6066535115242004, 'logits/rejected': -0.5843991041183472, 'epoch': 0.27}
{'loss': 0.7287, 'grad_norm': 143.0, 'learning_rate': 9.150143919326577e-06, 'rewards/chosen': 0.8652722835540771, 'rewards/rejected': -0.4010166525840759, 'rewards/accuracies': 0.75, 'rewards/margins': 1.2662889957427979, 'logps/chosen': -60.24415588378906, 'logps/rejected': -94.48405456542969, 'logits/chosen': -0.35013753175735474, 'logits/rejected': -0.530846893787384, 'epoch': 0.27}
{'loss': 0.3265, 'grad_norm': 70.0, 'learning_rate': 9.141876569319405e-06, 'rewards/chosen': 0.42587360739707947, 'rewards/rejected': -2.0994112491607666, 'rewards/accuracies': 0.75, 'rewards/margins': 2.525284767150879, 'logps/chosen': -76.05863952636719, 'logps/rejected': -138.1185760498047, 'logits/chosen': -0.7721040844917297, 'logits/rejected': -0.8879936933517456, 'epoch': 0.27}
{'loss': 0.1889, 'grad_norm': 52.75, 'learning_rate': 9.133572974358669e-06, 'rewards/chosen': 1.0068929195404053, 'rewards/rejected': -0.7926187515258789, 'rewards/accuracies': 1.0, 'rewards/margins': 1.7995116710662842, 'logps/chosen': -51.68949890136719, 'logps/rejected': -70.26406860351562, 'logits/chosen': -0.8423636555671692, 'logits/rejected': -0.44671809673309326, 'epoch': 0.27}
{'loss': 0.0355, 'grad_norm': 12.625, 'learning_rate': 9.125233207107908e-06, 'rewards/chosen': 1.157130479812622, 'rewards/rejected': -2.69281005859375, 'rewards/accuracies': 1.0, 'rewards/margins': 3.849940776824951, 'logps/chosen': -57.93563461303711, 'logps/rejected': -88.65248107910156, 'logits/chosen': -0.7419766783714294, 'logits/rejected': -0.5313524603843689, 'epoch': 0.27}
{'loss': 0.414, 'grad_norm': 125.5, 'learning_rate': 9.116857340547203e-06, 'rewards/chosen': -0.16678068041801453, 'rewards/rejected': -1.5175294876098633, 'rewards/accuracies': 0.75, 'rewards/margins': 1.350748896598816, 'logps/chosen': -93.33512878417969, 'logps/rejected': -105.0915756225586, 'logits/chosen': -0.4721570312976837, 'logits/rejected': -0.4745118021965027, 'epoch': 0.27}
{'loss': 0.1526, 'grad_norm': 63.0, 'learning_rate': 9.108445447972531e-06, 'rewards/chosen': 1.5219368934631348, 'rewards/rejected': -3.6156649589538574, 'rewards/accuracies': 1.0, 'rewards/margins': 5.137601852416992, 'logps/chosen': -75.611572265625, 'logps/rejected': -128.498046875, 'logits/chosen': -0.8030933141708374, 'logits/rejected': -0.0823776125907898, 'epoch': 0.28}
{'loss': 0.2473, 'grad_norm': 61.5, 'learning_rate': 9.099997602995128e-06, 'rewards/chosen': 0.5893404483795166, 'rewards/rejected': -1.468223214149475, 'rewards/accuracies': 1.0, 'rewards/margins': 2.0575637817382812, 'logps/chosen': -73.51644134521484, 'logps/rejected': -86.1558837890625, 'logits/chosen': -0.4976469874382019, 'logits/rejected': -0.46482014656066895, 'epoch': 0.28}
{'loss': 0.0163, 'grad_norm': 7.09375, 'learning_rate': 9.091513879540845e-06, 'rewards/chosen': 2.0089540481567383, 'rewards/rejected': -2.9320425987243652, 'rewards/accuracies': 1.0, 'rewards/margins': 4.9409966468811035, 'logps/chosen': -46.071815490722656, 'logps/rejected': -93.76181030273438, 'logits/chosen': -0.7089306116104126, 'logits/rejected': -0.7678005695343018, 'epoch': 0.28}
{'loss': 0.1933, 'grad_norm': 51.25, 'learning_rate': 9.082994351849502e-06, 'rewards/chosen': 1.558698296546936, 'rewards/rejected': -3.207184076309204, 'rewards/accuracies': 1.0, 'rewards/margins': 4.7658820152282715, 'logps/chosen': -66.80648803710938, 'logps/rejected': -122.32611083984375, 'logits/chosen': -0.479777991771698, 'logits/rejected': -0.2712501883506775, 'epoch': 0.28}
{'loss': 0.9212, 'grad_norm': 177.0, 'learning_rate': 9.07443909447423e-06, 'rewards/chosen': 0.4676637649536133, 'rewards/rejected': -0.08962017297744751, 'rewards/accuracies': 0.5, 'rewards/margins': 0.5572839975357056, 'logps/chosen': -63.78493881225586, 'logps/rejected': -69.88444519042969, 'logits/chosen': -0.8953990936279297, 'logits/rejected': -0.874681293964386, 'epoch': 0.28}
{'loss': 0.4014, 'grad_norm': 55.0, 'learning_rate': 9.065848182280835e-06, 'rewards/chosen': 0.9529709219932556, 'rewards/rejected': -0.8129397630691528, 'rewards/accuracies': 0.5, 'rewards/margins': 1.7659106254577637, 'logps/chosen': -76.78225708007812, 'logps/rejected': -97.07112884521484, 'logits/chosen': -0.4142691493034363, 'logits/rejected': -0.287008136510849, 'epoch': 0.28}
{'loss': 0.325, 'grad_norm': 138.0, 'learning_rate': 9.057221690447124e-06, 'rewards/chosen': 2.6722989082336426, 'rewards/rejected': 0.22329533100128174, 'rewards/accuracies': 0.75, 'rewards/margins': 2.4490036964416504, 'logps/chosen': -62.086605072021484, 'logps/rejected': -78.07429504394531, 'logits/chosen': -1.4589264392852783, 'logits/rejected': -0.8772854208946228, 'epoch': 0.28}
{'loss': 0.4979, 'grad_norm': 99.5, 'learning_rate': 9.048559694462262e-06, 'rewards/chosen': 1.4518495798110962, 'rewards/rejected': 0.24054394662380219, 'rewards/accuracies': 0.75, 'rewards/margins': 1.2113056182861328, 'logps/chosen': -61.1472282409668, 'logps/rejected': -65.05731201171875, 'logits/chosen': -0.6933714151382446, 'logits/rejected': -0.7260400652885437, 'epoch': 0.28}
{'loss': 0.6574, 'grad_norm': 138.0, 'learning_rate': 9.039862270126102e-06, 'rewards/chosen': 1.2414518594741821, 'rewards/rejected': 0.7875646948814392, 'rewards/accuracies': 0.5, 'rewards/margins': 0.4538871645927429, 'logps/chosen': -57.58127975463867, 'logps/rejected': -74.35125732421875, 'logits/chosen': -0.6370511054992676, 'logits/rejected': -0.5013722777366638, 'epoch': 0.28}
{'loss': 0.2208, 'grad_norm': 48.75, 'learning_rate': 9.031129493548531e-06, 'rewards/chosen': 2.3122315406799316, 'rewards/rejected': -0.1509229689836502, 'rewards/accuracies': 1.0, 'rewards/margins': 2.4631547927856445, 'logps/chosen': -59.555912017822266, 'logps/rejected': -88.7930908203125, 'logits/chosen': -0.6258975267410278, 'logits/rejected': -0.5790821313858032, 'epoch': 0.28}
{'loss': 0.2505, 'grad_norm': 84.5, 'learning_rate': 9.022361441148791e-06, 'rewards/chosen': 0.9086570739746094, 'rewards/rejected': -1.1003315448760986, 'rewards/accuracies': 1.0, 'rewards/margins': 2.008988618850708, 'logps/chosen': -70.207275390625, 'logps/rejected': -92.013916015625, 'logits/chosen': -0.8904580473899841, 'logits/rejected': -0.873989462852478, 'epoch': 0.28}
{'loss': 0.4325, 'grad_norm': 60.75, 'learning_rate': 9.013558189654819e-06, 'rewards/chosen': 0.6229836940765381, 'rewards/rejected': -0.5643889904022217, 'rewards/accuracies': 0.5, 'rewards/margins': 1.1873726844787598, 'logps/chosen': -76.19481658935547, 'logps/rejected': -82.86368560791016, 'logits/chosen': -0.4918960630893707, 'logits/rejected': -0.41254302859306335, 'epoch': 0.28}
{'loss': 0.4678, 'grad_norm': 148.0, 'learning_rate': 9.004719816102581e-06, 'rewards/chosen': 1.397747278213501, 'rewards/rejected': -0.8953359723091125, 'rewards/accuracies': 0.75, 'rewards/margins': 2.2930831909179688, 'logps/chosen': -67.99407196044922, 'logps/rejected': -83.64639282226562, 'logits/chosen': -0.8230698108673096, 'logits/rejected': -0.890161395072937, 'epoch': 0.29}
{'loss': 0.3004, 'grad_norm': 66.0, 'learning_rate': 8.995846397835382e-06, 'rewards/chosen': 0.8322001695632935, 'rewards/rejected': -2.1573312282562256, 'rewards/accuracies': 0.75, 'rewards/margins': 2.9895312786102295, 'logps/chosen': -91.21522521972656, 'logps/rejected': -124.68544006347656, 'logits/chosen': -0.8247368335723877, 'logits/rejected': -0.0892457365989685, 'epoch': 0.29}
{'loss': 0.1836, 'grad_norm': 36.0, 'learning_rate': 8.986938012503203e-06, 'rewards/chosen': 0.7402812838554382, 'rewards/rejected': -3.360938310623169, 'rewards/accuracies': 0.75, 'rewards/margins': 4.101219654083252, 'logps/chosen': -44.81803512573242, 'logps/rejected': -100.71259307861328, 'logits/chosen': -0.2902674078941345, 'logits/rejected': -0.7400740385055542, 'epoch': 0.29}
{'loss': 0.1025, 'grad_norm': 43.5, 'learning_rate': 8.977994738062018e-06, 'rewards/chosen': 1.8043346405029297, 'rewards/rejected': -1.190976619720459, 'rewards/accuracies': 1.0, 'rewards/margins': 2.9953114986419678, 'logps/chosen': -64.26252746582031, 'logps/rejected': -99.78506469726562, 'logits/chosen': -0.7537094354629517, 'logits/rejected': -0.5313984155654907, 'epoch': 0.29}
{'loss': 0.7251, 'grad_norm': 247.0, 'learning_rate': 8.969016652773104e-06, 'rewards/chosen': 0.547637939453125, 'rewards/rejected': -0.5144839286804199, 'rewards/accuracies': 0.75, 'rewards/margins': 1.062121868133545, 'logps/chosen': -71.47982788085938, 'logps/rejected': -77.5920639038086, 'logits/chosen': -0.5379453897476196, 'logits/rejected': -0.4960629343986511, 'epoch': 0.29}
{'loss': 0.4761, 'grad_norm': 111.0, 'learning_rate': 8.960003835202369e-06, 'rewards/chosen': 1.067328929901123, 'rewards/rejected': 0.03469962999224663, 'rewards/accuracies': 0.75, 'rewards/margins': 1.0326292514801025, 'logps/chosen': -55.37603759765625, 'logps/rejected': -61.42637252807617, 'logits/chosen': -0.6304264068603516, 'logits/rejected': -0.734933614730835, 'epoch': 0.29}
{'loss': 1.5328, 'grad_norm': 199.0, 'learning_rate': 8.950956364219659e-06, 'rewards/chosen': -0.9729052782058716, 'rewards/rejected': -2.6032872200012207, 'rewards/accuracies': 0.75, 'rewards/margins': 1.6303819417953491, 'logps/chosen': -81.77532958984375, 'logps/rejected': -93.03225708007812, 'logits/chosen': -0.5863757133483887, 'logits/rejected': -0.4439747929573059, 'epoch': 0.29}
{'loss': 0.3237, 'grad_norm': 64.0, 'learning_rate': 8.941874318998056e-06, 'rewards/chosen': -0.29529231786727905, 'rewards/rejected': -1.7082436084747314, 'rewards/accuracies': 0.75, 'rewards/margins': 1.4129513502120972, 'logps/chosen': -54.400146484375, 'logps/rejected': -104.00990295410156, 'logits/chosen': -0.23352226614952087, 'logits/rejected': -0.10509778559207916, 'epoch': 0.29}
{'loss': 0.195, 'grad_norm': 58.5, 'learning_rate': 8.932757779013214e-06, 'rewards/chosen': 1.1593399047851562, 'rewards/rejected': -2.424765110015869, 'rewards/accuracies': 1.0, 'rewards/margins': 3.5841050148010254, 'logps/chosen': -59.38332748413086, 'logps/rejected': -93.36886596679688, 'logits/chosen': -0.7691613435745239, 'logits/rejected': -0.7193931341171265, 'epoch': 0.29}
{'loss': 0.2359, 'grad_norm': 137.0, 'learning_rate': 8.923606824042628e-06, 'rewards/chosen': 1.5325218439102173, 'rewards/rejected': -1.6700940132141113, 'rewards/accuracies': 0.75, 'rewards/margins': 3.202615976333618, 'logps/chosen': -58.4825325012207, 'logps/rejected': -128.89691162109375, 'logits/chosen': -0.6431588530540466, 'logits/rejected': -0.4306250512599945, 'epoch': 0.29}
{'loss': 0.4871, 'grad_norm': 158.0, 'learning_rate': 8.914421534164961e-06, 'rewards/chosen': 0.6061649322509766, 'rewards/rejected': -0.9568077921867371, 'rewards/accuracies': 0.75, 'rewards/margins': 1.5629727840423584, 'logps/chosen': -63.99025344848633, 'logps/rejected': -102.66937255859375, 'logits/chosen': -0.7610276937484741, 'logits/rejected': -0.6539901494979858, 'epoch': 0.29}
{'loss': 0.1442, 'grad_norm': 37.25, 'learning_rate': 8.90520198975934e-06, 'rewards/chosen': 1.2000311613082886, 'rewards/rejected': -1.7919127941131592, 'rewards/accuracies': 1.0, 'rewards/margins': 2.991943836212158, 'logps/chosen': -62.61883544921875, 'logps/rejected': -111.90127563476562, 'logits/chosen': -0.7672096490859985, 'logits/rejected': -0.6639300584793091, 'epoch': 0.29}
{'loss': 0.4305, 'grad_norm': 111.0, 'learning_rate': 8.895948271504641e-06, 'rewards/chosen': 1.8448747396469116, 'rewards/rejected': 1.0437726974487305, 'rewards/accuracies': 0.75, 'rewards/margins': 0.8011021614074707, 'logps/chosen': -64.66464233398438, 'logps/rejected': -72.19615936279297, 'logits/chosen': -0.6801095604896545, 'logits/rejected': -0.27740585803985596, 'epoch': 0.3}
{'loss': 0.163, 'grad_norm': 63.75, 'learning_rate': 8.886660460378798e-06, 'rewards/chosen': 1.1577694416046143, 'rewards/rejected': -2.670588731765747, 'rewards/accuracies': 1.0, 'rewards/margins': 3.8283584117889404, 'logps/chosen': -57.743804931640625, 'logps/rejected': -84.34913635253906, 'logits/chosen': -1.1584755182266235, 'logits/rejected': -1.2619191408157349, 'epoch': 0.3}
{'loss': 0.4699, 'grad_norm': 99.0, 'learning_rate': 8.877338637658074e-06, 'rewards/chosen': 1.3071622848510742, 'rewards/rejected': -1.9345855712890625, 'rewards/accuracies': 0.5, 'rewards/margins': 3.2417478561401367, 'logps/chosen': -64.03364562988281, 'logps/rejected': -120.9986572265625, 'logits/chosen': -0.7078487873077393, 'logits/rejected': -0.6222206950187683, 'epoch': 0.3}
{'loss': 0.5068, 'grad_norm': 181.0, 'learning_rate': 8.867982884916377e-06, 'rewards/chosen': -0.2963998019695282, 'rewards/rejected': -2.297922372817993, 'rewards/accuracies': 0.5, 'rewards/margins': 2.0015227794647217, 'logps/chosen': -87.26638793945312, 'logps/rejected': -94.2532730102539, 'logits/chosen': -0.5931706428527832, 'logits/rejected': -0.7725133299827576, 'epoch': 0.3}
